num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
4,Internet,RoundTrip,138,5,5,3.0,DPSPUS,South Korea,1,0,1,6.33,1
1,Internet,RoundTrip,34,3,7,6.0,MELPEN,Australia,0,1,0,8.83,0
2,Internet,RoundTrip,63,6,8,5.0,HNDMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,64,34,9,,IKASYD,Australia,1,0,1,8.58,0
1,Mobile,RoundTrip,19,5,4,6.0,CNXPER,Thailand,0,1,1,5.62,0
2,Internet,RoundTrip,52,6,9,7.0,DPSPVG,China,0,0,0,5.33,0
2,Internet,RoundTrip,62,18,10,3.0,DMKMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,24,23,13,3.0,DMKPER,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,11,87,10,5.0,KCHMEL,Malaysia,1,1,1,8.83,0
2,Internet,RoundTrip,64,21,10,6.0,DMKOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,9,5,9,3.0,PENSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,85,24,8,,BDOHGH,China,1,0,1,5.07,0
1,Internet,RoundTrip,138,31,14,3.0,AKLKUL,Singapore,0,0,0,8.83,0
1,Internet,RoundTrip,189,6,11,,HKTSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,56,18,13,,PERTPE,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,168,45,0,,PENWUH,Malaysia,1,0,0,5.13,0
1,Internet,RoundTrip,71,25,9,4.0,OOLSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,35,17,7,4.0,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,23,2,13,,COKMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,119,6,10,,KBVKIX,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,6,60,1,,KTMPEN,Malaysia,1,0,0,4.75,1
1,Internet,RoundTrip,61,5,5,7.0,DPSPVG,China,0,0,0,5.33,0
2,Internet,RoundTrip,242,5,5,7.0,JHBTPE,Malaysia,1,0,0,4.67,1
2,Internet,RoundTrip,29,5,4,4.0,KBVPVG,Hong Kong,1,0,0,5.33,0
3,Internet,RoundTrip,70,5,8,3.0,MAAPER,India,0,0,0,5.62,0
1,Internet,RoundTrip,67,5,7,5.0,ICNPEN,Malaysia,1,1,1,6.62,1
1,Internet,RoundTrip,12,21,6,6.0,CMBSYD,Australia,1,0,0,8.58,0
3,Internet,RoundTrip,19,6,0,5.0,HKTOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,48,4,11,,MRUPVG,China,0,0,0,7.42,0
1,Internet,RoundTrip,11,17,14,3.0,DMKMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,72,4,3,3.0,PERSGN,Australia,0,0,0,5.62,1
2,Internet,RoundTrip,82,4,14,5.0,HNDLGK,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,6,60,2,6.0,JHBKTM,Malaysia,1,0,0,4.75,1
4,Internet,OneWay,22,1,8,6.0,DMKOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,369,28,2,7.0,OOLSGN,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,91,26,2,6.0,COKMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,42,22,12,5.0,KCHPER,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,127,17,12,3.0,DMKPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,29,47,9,4.0,BKISYD,Malaysia,1,1,1,8.58,0
1,Internet,RoundTrip,3,4,3,3.0,KCHPUS,Malaysia,0,1,0,6.33,0
2,Internet,RoundTrip,50,5,4,3.0,DMKHND,Thailand,0,0,0,7.57,0
1,Internet,RoundTrip,32,17,4,,KIXMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,144,6,5,6.0,MLETPE,Taiwan,1,0,1,4.67,0
1,Internet,RoundTrip,22,3,10,5.0,AKLKIX,Japan,0,1,0,7.0,0
1,Internet,RoundTrip,76,28,10,,SINWUH,Singapore,1,0,1,5.13,1
2,Internet,RoundTrip,50,34,3,4.0,PENPER,Australia,1,1,1,5.62,1
1,Internet,RoundTrip,2,61,2,,JHBKTM,Malaysia,1,0,0,4.75,0
1,Internet,RoundTrip,68,6,6,3.0,DELDPS,India,0,0,0,5.52,0
2,Internet,RoundTrip,2,6,14,,AKLKUL,Malaysia,1,0,1,8.83,0
1,Internet,RoundTrip,14,41,10,3.0,ICNMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,56,19,1,,PERPNH,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,15,6,9,6.0,CMBPER,Australia,0,1,0,5.62,0
1,Internet,RoundTrip,5,6,6,7.0,ICNSYD,South Korea,0,1,1,8.58,0
1,Internet,RoundTrip,7,91,1,4.0,JHBKTM,Malaysia,1,0,0,4.75,1
1,Internet,RoundTrip,11,5,5,6.0,CGKPER,Australia,0,1,0,5.62,1
5,Internet,RoundTrip,181,24,6,,PENSYD,Australia,0,0,0,8.58,0
3,Internet,RoundTrip,377,6,14,7.0,DPSHGH,China,0,0,0,5.07,0
1,Internet,RoundTrip,13,31,0,,KTMPEN,Malaysia,1,0,1,4.75,1
1,Internet,RoundTrip,9,41,4,,HYDOOL,Australia,1,0,1,8.83,0
3,Internet,RoundTrip,19,5,5,4.0,PENTPE,Malaysia,1,0,0,4.67,1
1,Internet,RoundTrip,1,39,22,7.0,COKOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,11,6,10,,HKTSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,6,25,9,3.0,MELSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,83,57,18,3.0,DACSYD,Bangladesh,1,0,1,8.58,1
1,Internet,RoundTrip,9,31,8,,CMBMEL,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,39,6,14,5.0,HKTPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,66,83,6,5.0,PVGSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,39,26,3,7.0,OOLPNH,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,11,4,3,7.0,BKIHND,Japan,1,1,1,7.57,0
1,Mobile,RoundTrip,35,5,20,,DMKMEL,India,0,0,1,8.83,0
1,Internet,RoundTrip,78,35,8,3.0,MELSGN,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,243,4,15,4.0,ICNMLE,South Korea,1,1,1,6.62,1
1,Internet,RoundTrip,25,3,9,7.0,PENSYD,Australia,0,1,1,8.58,0
2,Internet,RoundTrip,37,3,11,3.0,DELLGK,India,0,0,0,5.52,0
1,Internet,RoundTrip,57,19,5,7.0,KIXMEL,Australia,0,0,0,8.83,0
3,Internet,RoundTrip,229,4,6,6.0,DMKKIX,Japan,1,0,1,7.0,0
1,Mobile,RoundTrip,58,4,16,4.0,DMKKIX,Thailand,1,0,0,7.0,0
1,Internet,RoundTrip,8,6,2,3.0,DADMEL,Vietnam,1,0,1,8.83,0
1,Internet,RoundTrip,105,3,2,3.0,HKTPUS,South Korea,1,0,1,6.33,0
1,Internet,RoundTrip,22,4,8,3.0,OOLPEN,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,43,6,13,4.0,DPSHGH,Indonesia,1,0,1,5.07,1
1,Internet,RoundTrip,17,6,1,3.0,DPSICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,67,25,16,,PUSSYD,South Korea,1,0,1,8.58,0
1,Internet,RoundTrip,40,6,6,4.0,DMKMEL,Thailand,0,0,0,8.83,0
2,Internet,RoundTrip,132,6,1,4.0,DMKMEL,Thailand,1,1,1,8.83,0
1,Internet,RoundTrip,56,37,4,6.0,ICNMEL,Australia,1,1,0,8.83,0
3,Internet,RoundTrip,16,71,23,4.0,KIXTRZ,Japan,1,1,1,7.0,0
4,Internet,RoundTrip,332,5,6,,DMKICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,7,6,3,7.0,CGKSYD,Indonesia,0,0,0,8.58,0
1,Mobile,RoundTrip,140,28,2,5.0,MELMNL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,20,6,9,,KIXSGN,Vietnam,1,0,0,7.0,1
2,Internet,RoundTrip,103,17,3,7.0,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,33,4,9,5.0,KIXSGN,Vietnam,1,0,0,7.0,0
2,Internet,RoundTrip,93,5,2,3.0,JHBTPE,Malaysia,1,0,0,4.67,1
2,Internet,RoundTrip,385,6,17,6.0,CTSPER,Australia,0,0,1,8.67,0
1,Internet,RoundTrip,184,17,14,4.0,PERTPE,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,35,5,13,3.0,CMBICN,United Kingdom,1,1,1,6.62,0
2,Internet,RoundTrip,173,64,14,4.0,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,12,46,6,3.0,JHBKTM,Malaysia,1,0,0,4.75,0
1,Internet,RoundTrip,198,65,7,7.0,AKLKUL,New Zealand,1,1,0,8.83,0
2,Mobile,RoundTrip,35,5,10,7.0,DELLGK,India,1,0,0,5.52,0
2,Internet,RoundTrip,123,5,10,6.0,MELSGN,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,89,20,23,3.0,AKLKUL,New Zealand,1,0,0,8.83,0
1,Mobile,RoundTrip,71,5,14,5.0,KBVPVG,China,0,0,0,5.33,0
2,Internet,RoundTrip,9,6,15,3.0,DPSPUS,South Korea,1,0,0,6.33,0
1,Internet,RoundTrip,3,4,2,,DMKSYD,Israel,0,0,0,8.58,0
3,Mobile,RoundTrip,95,6,4,7.0,CTSDMK,Thailand,1,0,0,8.67,0
3,Internet,RoundTrip,187,6,15,4.0,PENPVG,China,1,0,0,5.33,0
1,Internet,RoundTrip,113,42,9,,COKSYD,Australia,0,1,0,8.58,0
3,Internet,RoundTrip,137,3,15,7.0,DMKKIX,Thailand,1,0,0,7.0,1
1,Internet,RoundTrip,72,24,12,4.0,COKMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,73,5,8,3.0,DPSKIX,Japan,1,0,0,7.0,0
2,Mobile,RoundTrip,351,5,6,,ICNMLE,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,5,90,3,,OOLSGN,Vietnam,1,0,0,8.83,0
1,Internet,RoundTrip,118,24,7,5.0,HKTSYD,Australia,1,0,1,8.58,0
3,Internet,RoundTrip,225,6,11,,PENSYD,Australia,1,0,1,8.58,0
2,Internet,RoundTrip,144,5,13,7.0,HNDSBW,Malaysia,0,0,0,7.57,0
1,Internet,RoundTrip,29,60,5,6.0,PEKSUB,Indonesia,1,1,1,6.42,0
2,Internet,RoundTrip,13,352,11,4.0,COKSYD,Australia,1,0,1,8.58,0
2,Internet,RoundTrip,76,4,6,4.0,BKIHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,36,5,5,,DELDPS,Indonesia,1,1,1,5.52,0
4,Internet,RoundTrip,27,5,10,3.0,DPSPEK,Japan,0,0,0,6.42,0
2,Internet,RoundTrip,7,75,13,3.0,AKLKUL,Malaysia,1,0,1,8.83,1
5,Internet,RoundTrip,214,26,6,,MELSGN,United States,1,0,0,8.83,0
1,Internet,RoundTrip,46,30,8,5.0,KIXMAA,Australia,1,1,1,7.0,0
1,Internet,RoundTrip,19,26,5,6.0,MELTPE,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,30,21,15,5.0,CGKTPE,Taiwan,0,0,0,4.67,0
1,Mobile,RoundTrip,54,19,14,,HNDKNO,Japan,1,1,1,7.57,0
1,Internet,RoundTrip,95,48,12,,CGKICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,29,6,11,,HKTICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,43,25,14,3.0,DELDPS,Germany,1,0,0,5.52,0
2,Internet,RoundTrip,30,21,8,,MAAOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,132,4,1,4.0,HGHHKT,China,0,0,0,5.07,0
1,Internet,RoundTrip,284,5,2,7.0,CGKICN,Indonesia,1,0,0,6.62,1
1,Internet,RoundTrip,75,33,15,,KIXPEN,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,54,20,13,4.0,OOLPEN,Malaysia,0,0,0,8.83,0
2,Internet,RoundTrip,66,18,8,,ICNSYD,Australia,1,1,1,8.58,0
3,Internet,RoundTrip,282,41,1,6.0,KCHPER,Malaysia,1,1,1,5.62,1
1,Internet,RoundTrip,54,20,8,,AKLKUL,New Zealand,1,0,1,8.83,0
1,Internet,RoundTrip,159,6,9,,CMBSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,330,22,20,3.0,AKLKUL,New Zealand,1,1,1,8.83,0
2,Internet,RoundTrip,34,6,16,4.0,HGHHKT,China,0,0,1,5.07,0
1,Internet,RoundTrip,22,30,5,,DPSMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,69,4,13,6.0,KIXSUB,Indonesia,0,0,1,7.0,0
1,Internet,RoundTrip,94,32,7,,PNHSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,51,6,12,5.0,COKSYD,Australia,1,0,1,8.58,0
2,Internet,RoundTrip,285,28,2,3.0,DELSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,48,2,5,,DPSICN,South Korea,0,1,0,6.62,1
2,Internet,RoundTrip,46,5,7,6.0,CTSDMK,Thailand,1,1,0,8.67,0
1,Internet,RoundTrip,12,19,15,5.0,COKMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,26,4,13,,CGKICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,370,77,15,,ICNSYD,South Korea,1,1,1,8.58,0
2,Internet,RoundTrip,329,5,16,7.0,CTULOP,China,1,1,0,4.72,0
1,Internet,RoundTrip,59,6,0,5.0,LGKOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,84,21,2,5.0,DMKOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,1,84,15,5.0,ICNPEN,Malaysia,1,1,0,6.62,0
1,Internet,RoundTrip,21,5,6,4.0,DMKOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,18,4,11,7.0,PVGSUB,China,0,0,0,5.33,0
1,Internet,RoundTrip,58,62,5,3.0,KTMPEN,Malaysia,1,0,0,4.75,0
2,Internet,RoundTrip,55,6,7,7.0,MLEPER,Australia,0,0,0,5.62,0
1,Mobile,RoundTrip,16,5,4,3.0,HKTTPE,Taiwan,0,1,0,4.67,0
2,Internet,RoundTrip,23,6,8,5.0,BTUICN,Malaysia,1,0,0,6.62,0
1,Internet,RoundTrip,11,5,14,3.0,RGNTPE,Japan,1,1,1,4.67,0
2,Internet,RoundTrip,46,6,13,4.0,DACICN,South Korea,1,0,1,6.62,0
1,Mobile,RoundTrip,54,3,14,3.0,HKTHND,Japan,0,0,0,7.57,0
2,Internet,RoundTrip,17,2,17,3.0,JHBOOL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,204,6,10,7.0,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,80,5,16,,ICNSIN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,10,6,21,5.0,HKTOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,54,21,12,,HANSYD,Australia,1,0,0,8.58,0
1,Mobile,RoundTrip,32,38,12,,CGKKIX,Indonesia,1,0,0,7.0,0
1,Internet,RoundTrip,1,4,15,4.0,DMKICN,Thailand,1,0,0,6.62,0
1,Internet,RoundTrip,178,40,8,,DACMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,44,26,5,4.0,MELSGN,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,208,6,16,7.0,CTUDPS,China,1,0,0,4.72,0
1,Internet,RoundTrip,207,4,8,,DMKKIX,Thailand,0,1,0,7.0,0
2,Internet,RoundTrip,120,6,10,,CGKHND,Indonesia,1,0,0,7.57,0
1,Internet,RoundTrip,39,23,2,,DELSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,66,19,10,6.0,JHBKTM,Malaysia,1,0,1,4.75,1
1,Internet,RoundTrip,423,28,17,6.0,DMKKTM,Thailand,0,0,0,4.75,0
1,Internet,RoundTrip,19,47,2,,AKLICN,New Zealand,1,0,1,6.62,0
1,Internet,RoundTrip,21,5,10,,DMKSYD,Australia,0,1,1,8.58,0
1,Internet,RoundTrip,7,6,3,6.0,BKICTU,Malaysia,1,0,0,4.72,0
1,Internet,RoundTrip,80,4,15,,PENTPE,Taiwan,0,0,1,4.67,0
1,Internet,RoundTrip,11,3,8,,DMKHND,Thailand,0,0,0,7.57,0
1,Internet,RoundTrip,87,86,15,3.0,HKGOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,69,49,9,7.0,AKLKUL,New Zealand,0,0,0,8.83,0
3,Mobile,RoundTrip,149,23,13,6.0,COKMEL,India,1,0,1,8.83,0
1,Internet,RoundTrip,251,5,13,4.0,CGKICN,Indonesia,1,0,0,6.62,1
4,Internet,RoundTrip,400,5,6,,PEKPEN,Malaysia,1,0,0,6.42,0
1,Internet,RoundTrip,144,87,1,6.0,PVGSYD,China,1,0,0,8.58,0
1,Internet,RoundTrip,13,26,2,,HKTMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,82,5,7,,DPSPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,2,6,11,,DMKPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,31,85,15,3.0,MELTPE,Taiwan,1,0,1,8.83,0
1,Mobile,RoundTrip,25,88,0,7.0,ICNJHB,United States,1,1,1,6.62,0
1,Internet,RoundTrip,44,6,16,,DMKTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,177,20,22,5.0,MELPEN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,39,50,3,3.0,HKGMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,52,21,12,5.0,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,196,4,15,3.0,KBRPER,Malaysia,1,1,1,5.62,0
1,Internet,RoundTrip,15,4,12,3.0,KBRPUS,Malaysia,0,0,0,6.33,0
1,Internet,RoundTrip,231,4,13,4.0,HNDPEN,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,344,20,12,6.0,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,13,20,9,3.0,PVGSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,6,19,5,,KTMMFM,Macau,1,0,1,4.75,1
2,Internet,RoundTrip,135,17,2,3.0,AKLKUL,Malaysia,1,1,1,8.83,1
1,Internet,RoundTrip,46,6,6,4.0,DPSHND,South Korea,0,1,0,7.57,0
1,Internet,RoundTrip,22,4,15,,PENTPE,Malaysia,0,0,0,4.67,0
2,Internet,RoundTrip,159,4,15,,BKIXIY,China,1,0,0,5.0,1
1,Internet,RoundTrip,133,6,14,7.0,DPSPUS,South Korea,1,1,1,6.33,0
1,Internet,RoundTrip,77,19,10,3.0,SBWTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,212,21,0,3.0,PERPNH,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,22,17,7,3.0,KTMMFM,Macau,1,0,0,4.75,0
1,Internet,RoundTrip,140,17,13,7.0,KIXSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,181,20,11,,DMKPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,21,39,0,3.0,CGKMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,49,20,14,6.0,CTUPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,11,26,9,5.0,KTMPER,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,52,6,6,,ICNSYD,South Korea,0,1,0,8.58,0
1,Internet,OneWay,58,1,14,3.0,DMKSYD,Thailand,1,0,1,8.58,0
1,Internet,RoundTrip,267,5,18,,CGKMEL,Indonesia,1,0,1,8.83,0
3,Internet,RoundTrip,174,4,12,3.0,ICNPEN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,16,4,6,,ICNMAA,South Korea,1,1,1,6.62,0
5,Internet,RoundTrip,364,6,6,,PENTPE,Malaysia,1,0,0,4.67,1
1,Internet,RoundTrip,9,4,18,,CGKPVG,Malaysia,1,1,0,5.33,1
4,Internet,RoundTrip,12,40,13,5.0,DELKNO,Indonesia,1,0,1,5.52,0
1,Internet,RoundTrip,63,32,11,,MELMRU,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,205,26,13,7.0,HNDPEN,Japan,1,0,1,7.57,1
1,Internet,RoundTrip,12,2,5,,COKSYD,Australia,0,1,1,8.58,0
1,Internet,RoundTrip,42,17,9,7.0,CEBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,392,5,13,,HNDLGK,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,86,18,13,,BTUPER,Malaysia,1,0,1,5.62,0
2,Internet,RoundTrip,141,5,8,5.0,DPSPVG,China,0,0,0,5.33,0
1,Internet,RoundTrip,45,17,16,6.0,ICNMEL,Australia,1,1,0,8.83,0
2,Mobile,RoundTrip,27,62,8,4.0,OOLTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,4,91,4,3.0,JHBKTM,Malaysia,1,0,0,4.75,0
2,Internet,CircleTrip,16,6,12,,HGHMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,94,5,16,6.0,HKTTPE,Taiwan,1,0,0,4.67,0
4,Internet,RoundTrip,18,28,1,3.0,ICNOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,17,48,15,6.0,KTMPEN,Malaysia,0,0,0,4.75,1
2,Mobile,RoundTrip,8,4,16,6.0,DMKICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,55,25,1,,CCUSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,21,37,13,,DACSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,75,36,12,,ICNOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,12,5,12,4.0,HKTSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,18,20,7,4.0,DACSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,28,19,9,4.0,PENSYD,Malaysia,1,0,0,8.58,1
1,Internet,RoundTrip,10,27,9,5.0,JHBKTM,Malaysia,1,0,0,4.75,0
1,Internet,RoundTrip,27,6,1,5.0,OOLSIN,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,16,87,12,,HKGPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,18,5,6,6.0,ICNSIN,South Korea,0,0,1,6.62,0
5,Internet,RoundTrip,241,4,12,3.0,PENPER,Malaysia,1,1,1,5.62,1
1,Internet,RoundTrip,227,34,23,,GOIMEL,United States,1,0,0,8.83,0
1,Internet,RoundTrip,71,46,23,3.0,OOLPNH,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,14,24,17,4.0,MELTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,205,23,8,4.0,MELSGN,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,15,21,0,5.0,MELTPE,Taiwan,1,0,0,8.83,0
2,Internet,RoundTrip,342,2,23,7.0,ICNLGK,South Korea,0,1,0,6.62,0
1,Internet,RoundTrip,410,5,9,,PEKSBW,Malaysia,0,0,0,6.42,0
1,Internet,RoundTrip,324,18,6,6.0,BLRSYD,India,0,1,0,8.58,0
3,Internet,RoundTrip,196,4,13,3.0,HNDLGK,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,30,23,14,,SGNSYD,Australia,1,0,0,8.58,0
2,Internet,RoundTrip,92,4,18,3.0,ICNSIN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,54,20,4,3.0,COKSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,426,6,3,4.0,KNOPVG,Indonesia,0,0,0,5.33,0
4,Mobile,RoundTrip,16,4,9,7.0,PERSGN,South Korea,1,0,0,5.62,0
1,Internet,RoundTrip,25,94,6,3.0,AKLKUL,Malaysia,0,0,0,8.83,0
5,Internet,RoundTrip,42,5,3,3.0,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,7,3,7,,DMKHND,Japan,1,0,1,7.57,0
2,Internet,RoundTrip,194,4,1,,DPSICN,South Korea,1,1,1,6.62,0
1,Mobile,RoundTrip,9,32,8,5.0,KTMPEN,Malaysia,0,0,0,4.75,0
1,Internet,RoundTrip,34,4,14,4.0,DMKHND,Japan,0,0,0,7.57,1
2,Mobile,RoundTrip,131,21,12,,SYDTRZ,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,2,4,4,,HNDPEN,Japan,0,0,1,7.57,1
1,Internet,RoundTrip,58,4,13,,PERTPE,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,20,136,7,4.0,DPSPUS,South Korea,1,0,1,6.33,0
1,Internet,RoundTrip,72,43,15,6.0,ICNMEL,South Korea,1,0,0,8.83,0
2,Internet,RoundTrip,24,4,6,5.0,HNDKCH,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,176,50,7,,PEKTRZ,India,1,0,0,6.42,0
1,Internet,RoundTrip,49,17,2,7.0,DMKPER,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,144,17,8,5.0,MELSGN,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,8,5,6,3.0,DMKOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,24,6,17,6.0,KBVPEK,China,1,0,0,6.42,0
1,Internet,RoundTrip,254,66,3,,HNDPEN,Malaysia,1,0,0,7.57,0
2,Internet,RoundTrip,334,5,9,5.0,PERTPE,Taiwan,0,0,1,5.62,0
1,Internet,RoundTrip,3,93,14,,COKSYD,United Arab Emirates,1,1,1,8.58,0
1,Internet,RoundTrip,5,91,3,5.0,DMKOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,288,6,6,,MELPEK,China,0,0,0,8.83,0
2,Internet,RoundTrip,224,6,6,3.0,AKLKUL,Malaysia,1,0,1,8.83,1
5,Mobile,RoundTrip,128,5,16,,CKGTWU,China,0,0,0,4.83,0
1,Internet,RoundTrip,34,21,10,3.0,DPSMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,5,19,23,5.0,MAASYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,42,57,4,5.0,AKLKUL,New Zealand,1,0,0,8.83,0
2,Internet,RoundTrip,254,5,2,,KIXSBW,Malaysia,1,0,0,7.0,0
1,Internet,RoundTrip,34,4,4,4.0,PENTPE,Taiwan,0,0,0,4.67,1
2,Internet,RoundTrip,21,32,1,7.0,IKASYD,Australia,1,0,1,8.58,0
1,Mobile,RoundTrip,229,4,13,,DMKKIX,Thailand,0,0,0,7.0,0
1,Internet,RoundTrip,6,63,17,4.0,MAAPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,190,41,4,7.0,AKLKUL,Indonesia,1,0,1,8.83,1
9,Internet,RoundTrip,75,18,3,,ICNKTM,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,2,27,3,6.0,MNLPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,38,6,10,,DMKKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,262,6,19,,DPSICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,5,6,4,4.0,CGKSYD,Australia,0,0,0,8.58,0
2,Internet,RoundTrip,85,4,2,,HKTMEL,Australia,0,0,0,8.83,0
